
student_id,name,gender,age,branch,year,city,attendance,assignment_score,internal_marks,external_marks,study_hours,online_hours,library_visits,practice_tests,sleep_hours,preferred_resource,test_date,test_score,study_mode,remarks,total_marks,average_score,performance_category,attendance_normalized,assignment_score_normalized,internal_marks_normalized,external_marks_normalized,study_hours_normalized,attendance_standardized,assignment_score_standardized,internal_marks_standardized,external_marks_standardized,study_hours_standardized,gender_encoded,attendance_category,study_hours_log,study_level
ST066,Keerthi N,Male,20,CSE,3,Rajahmundry,91.9,78.3,93.7,98.0,6.9,1.5,9.0,10,6.4,Online,2026-07-28,68.8,Online,Good,191.7,90.0,Excellent,0.8200000000000003,0.6383333333333333,0.9735772357723579,1.0,0.7826086956521738,1.079580527786454,0.6092495507739594,1.0796215787071075,1.3664338854158575,0.9716428429270323,1,Excellent,2.066862759472976,High
ST067,Varun O,Female,20,AIML,3,Guntur,84.8,81.5,93.2,98.0,6.8,6.4,7.0,3,8.1,Practice Platforms,2026-07-28,95.7,Offline,Excellent,191.2,90.89999999999999,Excellent,0.662222222222222,0.6916666666666668,0.9634146341463415,1.0,0.7681159420289856,0.5248944692701599,0.8331354674570866,1.043179066261438,1.3664338854158575,0.9240599417063154,0,Good,2.0541237336955462,High
ST068,Harsha P,Female,18,AIML,3,Visakhapatnam,94.8,79.7,79.9,96.1,7.3,3.6,7.0,0,8.5,Books,2026-07-26,97.6,Offline,Average,176.0,85.23333333333333,Excellent,0.8844444444444441,0.6616666666666667,0.6930894308943091,0.9633204633204633,0.8405797101449275,1.3061424390114182,0.7071996393228278,0.07380823520662987,1.232340621403902,1.1619744478098983,0,Excellent,2.1162555148025524,High
ST069,Arjun Q,Female,19,IT,3,Eluru,100.0,95.6,92.0,98.0,8.2,1.9,6.0,4,6.5,Online,2026-07-15,84.5,Offline,Good,190.0,95.2,Excellent,1.0,0.9266666666666666,0.9390243902439025,1.0,0.9710144927536231,1.712391383276873,1.8196327878421146,0.9557170363918309,1.3664338854158575,1.5902205587963472,0,Excellent,2.2192034840549946,Very High
ST070,Lavanya R,Male,18,AIML,3,Nellore,81.3,69.2,79.3,80.2,3.8,1.6,7.0,8,6.5,Videos,2026-07-05,69.5,Online,Good,159.5,76.23333333333333,Good,0.5844444444444443,0.4866666666666667,0.6808943089430893,0.6563706563706564,0.3333333333333333,0.2514576798607195,-0.027426024793682776,0.03007722027182587,0.11019172783017513,-0.5034270949151817,1,Good,1.5686159179138452,Medium
ST071,Lavanya S,Male,20,EEE,3,Nellore,60.2,53.5,45.8,75.8,2.1,5.2,9.0,12,6.6,Online,2026-08-27,61.0,Offline,Average,121.6,58.36666666666667,Average,0.11555555555555563,0.22499999999999998,0.0,0.5714285714285714,0.08695652173913043,-1.3969755362933354,-1.125866303520275,-2.4115711135880296,-0.20034004146066817,-1.3123364156673631,1,Average,1.1314021114911006,Medium
ST072,Harsha T,Male,18,ECE,3,Visakhapatnam,86.2,81.8,95.0,93.1,7.7,6.3,5.0,12,6.8,Videos,2026-08-16,89.7,Online,Good,188.1,89.96666666666665,Excellent,0.6933333333333334,0.6966666666666667,1.0,0.9054054054054053,0.8985507246376812,0.6342691850339366,0.8541247721461295,1.1743721110658478,1.0206144150692367,1.3523060526927646,1,Good,2.163323025660538,High
ST073,Ananya U,Female,19,CSE,3,Guntur,79.8,75.5,90.1,92.8,5.8,5.8,10.0,15,6.7,Practice Platforms,2026-07-07,71.9,Online,Average,182.89999999999998,86.13333333333333,Excellent,0.5511111111111111,0.5916666666666667,0.9004065040650405,0.8996138996138996,0.6231884057971013,0.13427048439953074,0.4133493736762234,0.8172354890982865,0.9994417944357703,0.4482309294991497,0,Good,1.916922612182061,High
ST074,Pooja V,Female,22,CSE,3,Kakinada,55.0,42.3,54.3,58.8,2.1,5.0,0.0,2,5.9,Books,2026-07-13,50.5,Online,Good,113.1,51.79999999999999,Average,0.0,0.03833333333333333,0.1727642276422764,0.2432432432432432,0.08695652173913043,-1.8032244805587898,-1.9094670119112198,-1.7920484020116483,-1.4001218773571065,-1.3123364156673631,0,Low,1.1314021114911006,Medium
ST075,Sneha W,Male,21,AIML,3,Nellore,73.9,92.5,89.2,90.7,6.9,4.7,10.0,9,7.3,Books,2026-08-18,82.7,Online,Good,179.9,90.8,Excellent,0.42000000000000015,0.8750000000000001,0.8821138211382115,0.859073359073359,0.7826086956521738,-0.32666581774781106,1.6027433060553358,0.7516389666960821,0.8512334500015047,0.9716428429270323,1,Average,2.066862759472976,High
ST076,Vishal X,Female,19,ECE,3,Nellore,80.3,61.8,84.1,92.7,4.8,1.8,11.0,2,6.7,Notes,2026-08-30,,Offline,Needs Improvement,176.8,79.53333333333332,Good,0.5622222222222222,0.3633333333333334,0.7784552845528455,0.8976833976833978,0.47826086956521735,0.17333288288659365,-0.5451622071234145,0.3799253397502527,0.9923842542246152,-0.02759808270801595,0,Good,1.7578579175523736,Medium
ST077,Priya Y,Female,18,IT,3,Kakinada,84.2,80.3,95.0,98.0,8.2,1.8,1.0,3,9.1,Notes,2026-08-18,95.0,Offline,Average,193.0,91.10000000000001,Excellent,0.6488888888888888,0.6716666666666667,1.0,1.0,0.9710144927536231,0.47801959108568487,0.7491782487009138,1.1743721110658478,1.3664338854158575,1.5902205587963472,0,Good,2.2192034840549946,Very High
ST078,Kiran Z,Female,20,ECE,3,Kakinada,95.9,87.2,95.0,96.1,8.2,4.0,2.0,9,7.8,Online,2026-08-25,86.8,Offline,Good,191.1,92.76666666666665,Excellent,0.9088888888888889,0.7866666666666667,1.0,0.9633204633204633,0.9710144927536231,1.3920797156829574,1.2319322565489068,1.1743721110658478,1.232340621403902,1.5902205587963472,0,Excellent,2.2192034840549946,Very High
ST079,Divya A,Male,19,IT,3,Visakhapatnam,100.0,90.9,95.0,98.0,8.3,1.0,,10,6.7,Online,2026-07-29,97.6,Online,Needs Improvement,193.0,94.63333333333333,Excellent,1.0,0.8483333333333335,1.0,1.0,0.9855072463768118,1.712391383276873,1.4908003477137726,1.1743721110658478,1.3664338854158575,1.6378034600170643,1,Excellent,2.2300144001592104,Very High
ST080,Rohit B,Male,20,ECE,3,Eluru,89.4,75.9,95.0,81.9,5.9,1.3,4.0,11,7.5,Videos,2026-07-29,51.8,Offline,Average,176.9,84.26666666666667,Good,0.7644444444444445,0.5983333333333335,1.0,0.6891891891891893,0.63768115942029,0.8842685353511395,0.4413351132616147,1.1743721110658478,0.23016991141981916,0.49581383071986657,1,Good,1.9315214116032138,High
ST081,Lavanya C,Female,18,AIML,3,Rajahmundry,70.2,49.9,77.4,56.3,3.4,5.8,6.0,4,7.5,Books,2026-08-07,74.0,Online,Average,133.7,61.20000000000001,Average,0.33777777777777773,0.16500000000000004,0.6422764227642278,0.19498069498069492,0.2753623188405797,-0.6157275665520769,-1.377737959788793,-0.10840432702171754,-1.5765603826359946,-0.6937586997980478,0,Average,1.4816045409242156,Medium
ST082,Sneha D,Female,18,AIML,3,Eluru,67.0,68.0,68.0,57.8,2.0,3.8,8.0,13,8.0,Practice Platforms,2026-08-02,40.3,Online,Average,125.8,64.60000000000001,Average,0.2666666666666666,0.4666666666666667,0.451219512195122,0.22393822393822393,0.07246376811594202,-0.8657269168692798,-0.11138324354985561,-0.7935235610003043,-1.4706972794686617,-1.3599193168880799,0,Average,1.0986122886681098,Low
ST083,Pooja E,Female,21,EEE,3,Guntur,90.4,88.5,95.0,89.7,6.3,1.0,10.0,5,5.4,Books,2026-07-30,76.4,Offline,Excellent,184.7,91.06666666666666,Excellent,0.7866666666666666,0.8083333333333335,1.0,0.8397683397683398,0.6956521739130435,0.9623933323252652,1.322885910201427,1.1743721110658478,0.7806580478899495,0.6861454356027326,0,Excellent,1.9878743481543455,High
ST084,Sai F,Male,20,AIML,3,Eluru,99.7,80.0,89.0,98.0,7.6,2.1,2.0,2,5.9,Practice Platforms,2026-07-04,76.7,Offline,Average,187.0,89.0,Excellent,0.9933333333333332,0.6666666666666666,0.8780487804878049,1.0,0.8840579710144927,1.6889539441846353,0.7281889440118707,0.737061961717814,1.3664338854158575,1.3047231514720479,1,Excellent,2.151762203259462,High
ST085,Aarav G,Male,20,IT,3,Guntur,96.8,89.9,87.3,95.8,8.3,4.8,6.0,7,6.2,Notes,2026-07-05,79.0,Online,Needs Improvement,183.1,91.0,Excellent,0.9288888888888889,0.8316666666666669,0.8434959349593495,0.9575289575289574,0.9855072463768118,1.46239203295967,1.4208359987502954,0.6131574194025377,1.211168000770436,1.6378034600170643,1,Excellent,2.2300144001592104,Very High
ST086,Vishal H,Female,18,ECE,3,Rajahmundry,71.4,61.1,67.3,76.0,3.4,1.8,9.0,4,7.0,Books,2026-07-30,74.1,Online,Needs Improvement,143.3,68.13333333333334,Average,0.36444444444444457,0.3516666666666667,0.4369918699186991,0.5752895752895753,0.2753623188405797,-0.5219778101831256,-0.5941372513978482,-0.8445430784242417,-0.18622496103835692,-0.6937586997980478,0,Average,1.4816045409242156,Medium
ST087,Harsha I,Female,21,ECE,3,Nellore,68.0,72.1,84.6,89.8,4.7,4.6,7.0,8,5.0,Notes,2026-08-28,66.6,Online,Average,174.39999999999998,82.16666666666667,Good,0.28888888888888875,0.535,0.7886178861788616,0.8416988416988416,0.463768115942029,-0.7876021198951539,0.1754705872004005,0.4163678521959222,0.7877155881011046,-0.07518098392873235,0,Average,1.7404661748405046,Medium
ST088,Kiran J,Female,21,CSE,3,Rajahmundry,76.5,58.0,85.9,76.2,4.0,4.1,4.0,0,6.2,Notes,2026-08-08,70.1,Offline,Good,162.10000000000002,73.36666666666667,Good,0.47777777777777763,0.30000000000000004,0.8150406504065043,0.5791505791505791,0.36231884057971014,-0.12354134561508433,-0.8110267331846276,0.5111183845546636,-0.17210988061604568,-0.4082612924737484,0,Good,1.6094379124341003,Medium
ST089,Sai K,Male,20,ECE,3,Unknown,80.7,79.3,89.5,83.5,5.1,5.4,4.0,5,8.2,Online,2026-07-04,72.6,Offline,Excellent,173.0,84.10000000000001,Good,0.5711111111111111,0.6549999999999999,0.8882113821138212,0.7200772200772201,0.5217391304347825,0.20458280167624443,0.6792138997374365,0.7735044741634836,0.3430905547983071,0.11515062095413367,1,Good,1.8082887711792655,High
ST090,Harsha L,Female,21,IT,3,Hyderabad,80.2,76.6,70.8,83.2,4.3,3.9,7.0,11,6.0,Practice Platforms,2026-08-21,72.9,Offline,Excellent,154.0,76.86666666666666,Good,0.56,0.61,0.508130081300813,0.7142857142857144,0.40579710144927533,0.16552040318918151,0.4903101575360479,-0.5894454913045554,0.3219179341648407,-0.2655125888115988,0,Good,1.667706820558076,Medium
ST091,Kiran M,Female,19,AIML,3,Rajahmundry,55.0,67.3,67.8,61.7,2.5,2.1,4.0,13,7.2,Videos,2026-08-02,59.4,Online,Excellent,129.5,65.60000000000001,Average,0.0,0.45499999999999996,0.44715447154471544,0.2992277992277992,0.14492753623188404,-1.8032244805587898,-0.16035828782428985,-0.8081005659785723,-1.195453211233596,-1.1220048107844969,0,Low,1.252762968495368,Medium
ST092,Varun N,Female,18,CSE,3,Rajahmundry,84.2,64.0,87.5,65.2,3.9,4.5,7.0,9,7.3,Books,2026-07-16,54.9,Offline,Needs Improvement,152.7,72.23333333333333,Good,0.6488888888888888,0.4,0.8475609756097561,0.36679536679536673,0.3478260869565217,0.47801959108568487,-0.3912406394037644,0.6277344243808056,-0.9484393038431529,-0.45584419369446505,0,Good,1.589235205116581,Medium
ST093,Divya O,Male,19,AIML,3,Vijayawada,90.9,89.6,95.0,81.0,7.5,5.6,6.0,15,7.4,Online,2026-08-03,95.2,Online,Average,176.0,88.53333333333335,Excellent,0.7977777777777777,0.8266666666666665,1.0,0.6718146718146718,0.8695652173913042,1.0014557308123282,1.3998466940612515,1.1743721110658478,0.1666520495194191,1.2571402502513316,1,Excellent,2.1400661634962708,High
ST094,Divya P,Female,22,AIML,3,Hyderabad,80.8,87.5,92.4,98.0,8.4,5.5,3.0,12,7.6,Practice Platforms,2026-07-24,86.8,Offline,Needs Improvement,190.4,92.63333333333333,Excellent,0.5733333333333333,0.7916666666666666,0.9471544715447157,1.0,1.0,0.21239528137365657,1.2529215612379498,0.984871046348367,1.3664338854158575,1.6853863612377809,0,Good,2.2407096892759584,Very High
ST095,Harsha Q,Male,21,IT,3,Eluru,56.9,56.9,64.3,58.1,2.0,4.7,5.0,9,7.9,Videos,2026-07-27,42.0,Offline,Excellent,122.4,59.76666666666666,Average,0.04222222222222216,0.2816666666666666,0.3760162601626017,0.22972972972972983,0.07246376811594202,-1.6547873663079509,-0.8879875170444526,-1.0631981530982586,-1.4495246588351949,-1.3599193168880799,1,Low,1.0986122886681098,Low
ST096,Divya R,Male,18,AIML,3,Eluru,71.1,72.4,74.8,72.3,4.8,5.0,0.0,12,8.4,Videos,2026-08-20,67.5,Offline,Excellent,147.1,73.16666666666667,Good,0.35777777777777753,0.5400000000000001,0.5894308943089431,0.5038610038610039,0.47826086956521735,-0.5454152492753643,0.19645989188944446,-0.2979053917391995,-0.44735394885111135,-0.02759808270801595,1,Average,1.7578579175523736,Medium
ST097,Divya S,Male,22,IT,3,Vijayawada,57.9,55.3,63.8,46.2,2.7,1.5,0.0,1,6.7,Practice Platforms,2026-07-22,73.4,Online,Needs Improvement,110.0,55.1,Average,0.0644444444444443,0.255,0.36585365853658536,0.0,0.17391304347826086,-1.576662569333825,-0.9999304753860162,-1.0996406655439281,-2.289371943962702,-1.0268390083430636,1,Low,1.308332819650179,Medium
ST098,Lavanya T,Male,18,IT,3,Nellore,80.3,78.4,88.4,86.9,6.3,5.0,11.0,15,6.2,Videos,2026-07-19,87.3,Offline,Good,175.3,84.56666666666668,Good,0.5622222222222222,0.64,0.8658536585365856,0.7857142857142858,0.6956521739130435,0.17333288288659365,0.6162459856703076,0.6933309467830111,0.5830469219775952,0.6861454356027326,1,Good,1.9878743481543455,High
ST099,Nikhil U,Female,21,EEE,3,Eluru,83.9,85.7,90.8,84.0,7.1,1.5,12.0,7,7.4,Practice Platforms,2026-07-22,80.9,Online,Good,174.8,86.83333333333333,Excellent,0.6422222222222222,0.7616666666666668,0.9146341463414634,0.7297297297297296,0.8115942028985506,0.4545821519934473,1.126985733103691,0.868255006522224,0.3783782558540847,1.066808645368465,0,Good,2.0918640616783932,High
ST100,Lavanya V,Female,19,IT,3,Hyderabad,67.9,79.9,89.9,76.5,4.9,3.5,12.0,11,7.4,Books,2026-08-28,68.8,Offline,Average,166.4,82.10000000000001,Good,0.28666666666666685,0.6650000000000001,0.8963414634146344,0.584942084942085,0.4927536231884058,-0.7954145995925661,0.7211925091155235,0.8026584841200195,-0.1509372599825793,0.01998481851270087,0,Average,1.7749523509116738,Medium
ST101,Rohit W,Male,20,EEE,3,Hyderabad,69.6,44.0,61.0,69.6,1.8,0.5,10.0,6,7.7,Practice Platforms,2026-08-11,52.0,Offline,Good,130.6,58.199999999999996,Average,0.3244444444444443,0.06666666666666665,0.3089430894308943,0.4517374517374515,0.04347826086956519,-0.662602444736553,-1.7905276186733083,-1.303718735239677,-0.6379075345523106,-1.4550851193295131,1,Average,1.0296194171811581,Low
ST102,Divya X,Female,21,AIML,3,Rajahmundry,79.1,63.0,71.3,80.4,5.2,6.4,4.0,4,5.7,Online,2026-08-08,92.3,Online,Average,151.7,71.56666666666668,Good,0.5355555555555553,0.3833333333333334,0.5182926829268292,0.6602316602316602,0.536231884057971,0.07958312651764242,-0.4612049883672416,-0.5530029788588858,0.12430680825248637,0.1627335221748505,0,Good,1.824549292051046,High
ST103,Divya Y,Female,20,ECE,3,Guntur,70.0,60.3,62.7,65.5,3.4,4.3,10.0,1,7.7,Videos,2026-08-05,67.1,Offline,Average,128.2,62.833333333333336,Average,0.33333333333333326,0.33833333333333326,0.3434959349593497,0.3725868725868726,0.2753623188405797,-0.6313525259469023,-0.6501087305686303,-1.1798141929244006,-0.9272666832096865,-0.6937586997980478,0,Average,1.4816045409242156,Medium
ST104,Arjun Z,Male,19,IT,3,Nellore,85.0,70.0,75.7,87.7,3.8,3.7,12.0,14,5.8,Online,2026-08-22,69.8,Online,Excellent,163.4,77.8,Good,0.6666666666666667,0.5000000000000001,0.6077235772357724,0.8011583011583012,0.3333333333333333,0.5405194286649854,0.028545454377098784,-0.232308869336994,0.6395072436668391,-0.5034270949151817,1,Good,1.5686159179138452,Medium
ST105,Kiran A,Male,21,IT,3,Visakhapatnam,81.7,61.7,62.1,78.5,2.1,5.2,9.0,11,7.2,Books,2026-08-11,65.8,Offline,Average,140.6,67.43333333333334,Average,0.5933333333333333,0.3616666666666667,0.3313008130081302,0.6235521235521235,0.08695652173913043,0.28270759865037026,-0.5521586420197617,-1.223545207859204,-0.009786455759468913,-1.3123364156673631,1,Good,1.1314021114911006,Medium
ST106,Lavanya B,Female,21,AIML,3,Kakinada,60.4,44.1,68.7,78.6,2.4,3.7,1.0,9,6.6,Videos,2026-07-02,60.3,Offline,,147.3,63.800000000000004,Average,0.11999999999999988,0.06833333333333336,0.46544715447154494,0.6254826254826253,0.13043478260869562,-1.3813505768985104,-1.7835311837769605,-0.7425040435763668,-0.002728915548313794,-1.1695877120052136,0,Average,1.2237754316221157,Medium
ST107,Harsha C,Female,22,AIML,3,Eluru,74.4,65.0,72.0,73.0,4.0,6.3,11.0,13,8.1,Books,2026-07-12,64.7,Online,Average,145.0,70.0,Average,0.4311111111111112,0.41666666666666663,0.5325203252032521,0.5173745173745175,0.36231884057971014,-0.2876034192607481,-0.3212762904402872,-0.5019834614349484,-0.3979511673730225,-0.4082612924737484,0,Average,1.6094379124341003,Medium
ST108,Swathi D,Male,20,ECE,3,Eluru,62.9,52.4,59.8,58.0,2.6,6.1,3.0,4,5.7,Practice Platforms,2026-08-30,57.5,Offline,Good,117.8,56.73333333333333,Average,0.17555555555555546,0.20666666666666667,0.2845528455284553,0.2277992277992278,0.15942028985507245,-1.1860385844631958,-1.2028270873801,-1.391180765109284,-1.4565821990463506,-1.0744219095637804,1,Average,1.2809338454620642,Medium
ST109,Harsha E,Male,21,CSE,3,Rajahmundry,55.0,62.3,65.5,63.2,2.7,1.1,5.0,8,7.2,Books,2026-07-15,59.2,Online,Good,128.7,63.666666666666664,Average,0.0,0.3716666666666667,0.40040650406504075,0.3281853281853282,0.17391304347826086,-1.8032244805587898,-0.5101800326416759,-0.9757361232286517,-1.0895901080662633,-1.0268390083430636,1,Low,1.308332819650179,Medium
ST110,Harsha F,Female,18,IT,3,Visakhapatnam,87.4,89.8,95.0,89.5,7.6,0.9,4.0,15,7.4,Videos,2026-07-05,86.5,Offline,Excellent,184.5,91.43333333333334,Excellent,0.7200000000000002,0.83,1.0,0.8359073359073359,0.8840579710144927,0.7280189414028878,1.4138395638539472,1.1743721110658478,0.7665429674676383,1.3047231514720479,0,Good,2.151762203259462,High
ST111,Sai G,Male,21,CSE,3,Vijayawada,100.0,99.0,95.0,95.9,8.0,2.3,11.0,10,6.7,Online,2026-08-02,95.5,Online,Average,190.9,96.63333333333333,Excellent,1.0,0.9833333333333333,1.0,0.9594594594594594,0.9420289855072463,1.712391383276873,2.0575115743179375,1.1743721110658478,1.218225540981592,1.4950547563549144,1,Excellent,2.1972245773362196,High
ST112,Sai H,Male,18,IT,3,Nellore,63.1,43.0,53.7,66.4,2.8,4.0,7.0,2,,Books,2026-08-26,60.9,Online,Needs Improvement,120.10000000000001,54.366666666666674,Average,0.17999999999999994,0.050000000000000044,0.1605691056910571,0.38996138996139007,0.18840579710144922,-1.1704136250683705,-1.8604919676367855,-1.8357794169464512,-0.8637488213092864,-0.9792561071223473,1,Average,1.33500106673234,Medium
ST113,Nikhil I,Male,18,ECE,3,Eluru,55.4,61.0,52.6,63.9,2.3,2.6,12.0,7,6.6,Notes,2026-07-10,64.2,Online,Good,116.5,59.166666666666664,Average,0.008888888888888724,0.35,0.13821138211382122,0.34169884169884157,0.1159420289855072,-1.7719745617691396,-0.601133686294196,-1.9159529443269243,-1.040187326588175,-1.2171706132259301,1,Low,1.1939224684724346,Medium
ST114,Vishal J,Male,21,ECE,3,Visakhapatnam,74.0,69.3,73.7,76.7,4.9,5.7,12.0,11,7.1,Online,2026-08-23,71.2,Online,Needs Improvement,150.4,73.23333333333333,Good,0.4222222222222223,0.4883333333333334,0.5670731707317075,0.5888030888030888,0.4927536231884058,-0.31885333805039895,-0.020429589897335454,-0.37807891911967195,-0.13682217956026807,0.01998481851270087,1,Average,1.7749523509116738,Medium
ST115,Sai K,Female,21,ECE,3,Guntur,59.9,58.5,66.9,66.6,1.9,6.3,12.0,12,7.3,Online,2026-07-03,56.2,Offline,Average,133.5,64.0,Average,0.10888888888888881,0.30833333333333335,0.4288617886178864,0.3938223938223937,0.0579710144927536,-1.4204129753855734,-0.776044558702889,-0.8736970883807766,-0.8496337408869762,-1.4075022181087964,0,Low,1.0647107369924282,Low
ST116,Swathi L,Male,22,AIML,3,Visakhapatnam,65.1,67.0,86.4,80.7,5.7,0.6,4.0,3,6.5,Notes,2026-08-13,58.4,Online,Needs Improvement,167.10000000000002,78.03333333333335,Good,0.22444444444444422,0.45000000000000007,0.8252032520325204,0.6660231660231661,0.6086956521739131,-1.0141640311201194,-0.18134759251333282,0.5475608970003332,0.14547942888595272,0.4006480282784333,1,Average,1.9021075263969205,High
ST117,Divya M,Male,18,AIML,3,Kakinada,91.2,82.9,95.0,98.0,7.3,0.6,5.0,8,6.9,Practice Platforms,2026-08-09,93.4,Offline,Needs Improvement,193.0,91.96666666666665,Excellent,0.8044444444444445,0.7150000000000002,1.0,1.0,0.8405797101449275,1.0248931699045658,0.931085556005955,1.1743721110658478,1.3664338854158575,1.1619744478098983,1,Excellent,2.1162555148025524,High
ST118,Kiran N,Male,22,CSE,3,Kakinada,92.9,79.4,94.9,93.8,7.4,5.1,6.0,11,5.2,Online,2026-07-15,88.8,Online,Average,188.7,89.36666666666667,Excellent,0.8422222222222224,0.6566666666666668,0.9979674796747969,0.9189189189189189,0.855072463768116,1.15770532476058,0.6862103346337849,1.1670836085767144,1.0700171965473255,1.209557349030615,1,Excellent,2.128231705849268,High
ST119,Arjun O,Female,18,EEE,3,Kakinada,71.3,64.6,50.3,69.4,2.6,4.6,10.0,7,5.5,Notes,2026-08-21,68.3,Offline,Good,119.7,61.43333333333334,Average,0.3622222222222222,0.41000000000000003,0.09146341463414631,0.44787644787644787,0.15942028985507245,-0.5297902898805389,-0.34926203002567846,-2.083588501577004,-0.6520226149746209,-1.0744219095637804,0,Average,1.2809338454620642,Medium
ST120,Nikhil P,Female,20,CSE,3,Guntur,99.9,80.5,86.8,91.7,7.6,6.5,0.0,10,6.6,Practice Platforms,2026-07-24,60.7,Offline,Needs Improvement,178.5,86.33333333333333,Excellent,0.9977777777777779,0.6749999999999999,0.8333333333333334,0.8783783783783785,0.8840579710144927,1.7045789035794607,0.7631711184936094,0.5767149069568681,0.92180885211306,1.3047231514720479,0,Excellent,2.151762203259462,High
ST121,Sneha Q,Female,18,EEE,3,Vijayawada,84.9,61.1,69.9,81.0,4.7,3.1,3.0,2,5.9,Notes,2026-08-19,89.6,Offline,Needs Improvement,150.9,70.66666666666667,Good,0.6644444444444446,0.3516666666666667,0.489837398373984,0.6718146718146718,0.463768115942029,0.5327069489675732,-0.5941372513978482,-0.6550420137067597,0.1666520495194191,-0.07518098392873235,0,Good,1.7404661748405046,Medium
ST122,Keerthi R,Female,21,CSE,3,Guntur,98.2,67.2,95.0,98.0,7.8,5.3,11.0,9,6.8,Notes,2026-08-02,86.6,Offline,Good,193.0,86.73333333333333,Excellent,0.96,0.4533333333333335,1.0,1.0,0.9130434782608694,1.5717667487234466,-0.16735472272063717,1.1743721110658478,1.3664338854158575,1.3998889539134811,0,Excellent,2.174751721484161,High
ST123,Manoj S,Male,18,ECE,3,Guntur,67.2,59.2,57.0,60.9,2.3,4.7,1.0,4,8.0,Online,2026-08-22,67.6,Online,Good,117.9,59.03333333333333,Average,0.2711111111111111,0.32000000000000006,0.22764227642276424,0.28378378378378377,0.1159420289855072,-0.8501019574744544,-0.7270695144284548,-1.595258834805033,-1.2519135329228406,-1.2171706132259301,1,Average,1.1939224684724346,Medium
ST124,Manoj T,Male,20,EEE,3,Eluru,93.5,99.2,95.0,97.7,7.1,2.1,0.0,9,8.2,Notes,2026-08-25,74.7,Offline,Excellent,192.7,97.3,Excellent,0.8555555555555556,0.9866666666666667,1.0,0.9942084942084943,0.8115942028985506,1.204580202945055,2.071504444110633,1.1743721110658478,1.3452612647823912,1.066808645368465,1,Excellent,2.0918640616783932,High
ST125,Pooja U,Male,22,ECE,3,Vijayawada,59.8,49.8,73.8,67.5,2.6,6.2,1.0,3,6.8,Books,2026-08-11,64.8,Offline,Average,141.3,63.699999999999996,Average,0.10666666666666647,0.16333333333333333,0.5691056910569107,0.41119691119691115,0.15942028985507245,-1.428225455082986,-1.384734394685141,-0.37079041663053847,-0.7861158789865761,-1.0744219095637804,1,Low,1.2809338454620642,Medium
ST126,Harsha V,Female,18,IT,3,Visakhapatnam,98.7,79.7,95.0,91.7,4.8,6.2,8.0,4,6.0,Notes,2026-08-05,63.0,Online,Excellent,186.7,88.8,Excellent,0.971111111111111,0.6616666666666667,1.0,0.8783783783783785,0.47826086956521735,1.6108291472105096,0.7071996393228278,1.1743721110658478,0.92180885211306,-0.02759808270801595,0,Excellent,1.7578579175523736,Medium
ST127,Nikhil W,Male,21,CSE,3,Rajahmundry,86.1,76.6,95.0,98.0,7.1,3.0,7.0,11,5.9,Practice Platforms,2026-07-19,78.4,Online,Good,193.0,89.86666666666667,Excellent,0.691111111111111,0.61,1.0,1.0,0.8115942028985506,0.6264567053365233,0.4903101575360479,1.1743721110658478,1.3664338854158575,1.066808645368465,1,Good,2.0918640616783932,High
ST128,Bhavya X,Female,21,IT,3,Rajahmundry,86.7,90.0,83.5,78.4,6.0,2.1,6.0,4,8.5,Notes,2026-07-18,95.2,Offline,Good,161.9,83.96666666666667,Good,0.7044444444444444,0.8333333333333334,0.766260162601626,0.6216216216216217,0.6521739130434783,0.6733315835209994,1.4278324336466428,0.33619432481544975,-0.016843995970624033,0.5433967319405829,0,Good,1.9459101490553132,High
ST129,Vishal Y,Male,18,ECE,3,Hyderabad,69.6,64.1,60.3,48.7,2.8,6.4,10.0,3,7.8,Notes,2026-08-23,58.7,Offline,Excellent,109.0,57.699999999999996,Average,0.3244444444444443,0.4016666666666665,0.2947154471544716,0.04826254826254828,0.18840579710144922,-0.662602444736553,-0.3842442045074171,-1.3547382526636145,-2.1129334386838137,-0.9792561071223473,1,Average,1.33500106673234,Medium
ST130,Divya Z,Female,22,EEE,3,Eluru,95.8,77.5,95.0,98.0,8.1,1.9,9.0,13,6.8,Videos,2026-08-30,91.5,Online,Needs Improvement,193.0,90.16666666666667,Excellent,0.9066666666666667,0.6250000000000001,1.0,1.0,0.9565217391304346,1.3842672359855441,0.5532780716031778,1.1743721110658478,1.3664338854158575,1.5426376575756306,0,Excellent,2.2082744135228043,Very High
ST131,Vishal A,Male,21,ECE,3,Nellore,75.2,55.5,62.3,65.4,1.6,1.8,0.0,11,7.1,Books,2026-08-26,61.6,Offline,Excellent,127.7,61.06666666666666,Average,0.4488888888888889,0.2583333333333333,0.33536585365853655,0.3706563706563708,0.014492753623188415,-0.2251035816814477,-0.9859376055933206,-1.2089682028809365,-0.9343242234208416,-1.550250921770946,1,Good,0.9555114450274363,Low
ST132,Swathi B,Male,20,ECE,3,Visakhapatnam,80.7,67.1,79.0,64.4,2.6,2.7,7.0,14,6.8,Books,2026-07-27,63.8,Online,Needs Improvement,143.4,70.16666666666667,Good,0.5711111111111111,0.45166666666666655,0.6747967479674798,0.35135135135135154,0.15942028985507245,0.20458280167624443,-0.1743511576169855,0.008211712804424386,-1.0048996255323968,-1.0744219095637804,1,Good,1.2809338454620642,Medium
